Label,text
cyberbullying,Anything joked gay Transgenders rape school shooting race people Twitter whiny bitch â€™ take joke unless â€™ family friendly political
cyberbullying,many time Many many time â€™ make right time society large â€™ Back â€™ routinely hear people joke rape call gay people fgs joke beating woman â€™ different better
cyberbullying,Cause didnt know gay meant outside prison rape joke knew lesbian actress got taken TV kid Cause didnt get see good aspect gayness pride
cyberbullying,Nobody asks made fun happens everyone gay joke straight joke rape joke gon na happen
cyberbullying,gavinmokhosi rape joke different FatskinnyshortMidget Gay joke
cyberbullying,Well dont censor cringey shit see Malaysian film like making rape joke stereotyping gay
cyberbullying,ChrisWarcraft act child rape joke better gay joke hypocriticalasswipe shut enjoy forced retirement
cyberbullying,Gay derogatory remark Rape joke
cyberbullying,ignore rapegaydick joke GET HARD go hard Get hard Hard Erection Penis wrote screenplay
cyberbullying,RachelWahlquist kianaaa feminazi program say
cyberbullying,Gay joke okay Rape joke okay Abuse joke okay Suicide joke okay thing funny
cyberbullying,Ummmmmm sorry â€œ bitch â€ â€™ pc call female
cyberbullying,long u say State first gay straight sexist racist xenophobic hate speech propaganda rape culture alcoholism etc
cyberbullying,Kat busy warming crack pipe BBQ stand clear mkr crazybitch
cyberbullying,getting raw end whole â€œ gay men predatory turn straight men â€ stereotype three threw straight guy think free pas make â€œ James Charles tried rape â€ joke â€™ stunt cancelled real
cyberbullying,cringed coming LGBT person supposed defend community belongs Jokes belittling gay worse rape joke
cyberbullying,concede rape joke never okay â€™ really follow people thought remember 2013 LIB outed gay man much rage upset TL still homophobic demographic rejoiced like
cyberbullying,since HARD new norm female still act shy â€™ nun smile â€™ call dude â€œ bitch as nigga â€ amp IM DEFINITELY FIGHTING EITHER â€™ stuck amp naive either â€™ good next THUG MISSES
cyberbullying,Bruh really see issue game portraying openly gay character predator rape joke
cyberbullying,Yes ok w rape joke amp using gay define boring party bt pleasant see ppl find hard 2 believe didnt alwys knw better lol
cyberbullying,used word rape â€™ want cry every second â€™ joke death 1 leg gay religious atheist ginger pale black looking weird much wear make poverty hungry people 12
cyberbullying,RT RyanGebble YesYoureSexist FemShep character created appease people pathetic way didnt add depth difâ€¦
cyberbullying,came gay celebrated came trans brave support Trump labeld bigiot homophobic sexist rape apologist etc friend left drove anyway believe man
cyberbullying,Yall like miss Dave Chapelle true legend come back make gay joke rape joke Dave Chapelle canceled
cyberbullying,Anyone else hear female reporter call Kayleigh lying bitch briefing PressSec WhiteHouse realDonaldTrump KayleighMcEnany DemocratsAreDestroyingAmerica tuesdayvibes
cyberbullying,RT jgray0711 Get Gordon Ramsay hell sort cuntandandre
cyberbullying,gay sluror make rape joke amp want talk abt friendzone afraid living outside manbox
cyberbullying,oooh si news used gay insult made rape joke emotionally abused ex gf supposedly even homophobic whole gay insult thing â€™ still sure receipt real
cyberbullying,Kinda funny hearing Mark Critz joke rape gay year later httppjmediacominstapundit176904 p2 tcot
cyberbullying,u nigga daughter gay im gon na fuckin rape any1 w even 2 brain cell thats homophobic n predatory u musty nigga LMAO generation sum pussy fr cant even joke abt sexually abusing n destroying future child smh
cyberbullying,old schoolmate weirdass sense humor laugh gay bodyshame crack rape joke shame came school like hshdhshsha nakakadiri kayo sa totoo lang di ba kayo naturuan ng manner tamang pag iisip lol shame
cyberbullying,workplace seem problem set circumstance man felt appropriate call female coworker fucking bitch guess dont know better
cyberbullying,4 Reasons People Joke Gay Rape httpifttt1mBo8RL
cyberbullying,Really Really Another round MKR butcher promo girl better nice Sheri Emilie
cyberbullying,along joke gay rape arent funny downright sick evil lovewins
cyberbullying,remember time joke george takei going rape someone became gay icon whatever
cyberbullying,ILivUndrUrBed CarolynnEva
cyberbullying,also wish gut call people stupid insensitive rape joke using gay insuLT STAB
cyberbullying,think male rape especially seen gay joke rape whether male female victim Sadly wont change people even 2018
cyberbullying,anyone else disturbed fair number people journos seem think making gay prison rape joke okay someone hate like Roger Stone Nope actually okay repulsive
cyberbullying,ErikssonMalin85 u ever expressed ur anger asked question hormonal QuestionsForMen Testerosterone Yeah
cyberbullying,almost forgot bad open mic comedy Idk many rape gay holocaust joke without punchlines handle baby
cyberbullying,wish Bill Hicks lived could still make hilarious observation wouldve cut gay rape joke
cyberbullying,Lets dwell putrid filth LGBTIQ community inner city Melbourne REAL GAY MISOGONIST gang rape joke ALP BRANCH EXPOSED HYPOCRITE METOO FILTHY let enjoy Sydney httpsyoutubeco6WMzDOh1o barriecassidy
cyberbullying,people caring date rape joke actual pedophile rapist purely he gay lmao ok really care sure
cyberbullying,Simps making rape joke gay men punching woman forgive cuz defend woman ashy nigga
cyberbullying,far right homophobic sexist demagogue known jair bolsonaro said would rather see son dead gay said wouldnt even rape youre ugly thats sample everything he said done
cyberbullying,week MRA try assassinate female judge Yoho call AOC â€œ fucking bitch â€ talking abt poverty root crime Liz Cheney getting rocked caucus supporting Fauci Media never ask whether antiabortion position really â€™ antiwomen
cyberbullying,joke pedophilia rape incest harassment defended think gay pedophile work known harrasers objectivism woman every chance get understanding consent
cyberbullying,Get rid Kat worst person ever seen MKR
cyberbullying,grandmother died lung cancer telling joke treated everyone wlove amp compassion gay son mixed race grandkid result rape husband 62 yr deaf wa WWII Purple Heart â€™ deserve die way guy GTH Rush
cyberbullying,Rape culture â€œ rape â€ People see word rape harassment say â€œ â€ â€œ gay â€ â€œ joke â€ â€œ family playing â€
cyberbullying,bonesinsetember FEMINAZI
cyberbullying,gay son joke homophobic thats obvious everyone isnt looking something angry Radio station banning Baby Cold Outside man apparently want girl stay rape WTF going
cyberbullying,queersammy ppl seem conveniently forget rape joke gay joke etc
cyberbullying,cause â€™ illegal Nigeria making sexual assaultrape joke involves gay person
cyberbullying,saw screen shot gay porno maybe thats consider â€œ rape joke â€
cyberbullying,HATE KATE amp ANDREA mkr
cyberbullying,AlecMachet JudgyBitch1 masterninja real example feminism ruining atheism
cyberbullying,feel ashamed honestly sick feel fucked side ever supporting Like content demeaned hell pedophiliaracismgayrape joke people checked box behavior â€™ stopped look
cyberbullying,RT RICANROLL YesYoureSexist rape
cyberbullying,Norm Macdonald need reminded Gay joke rape joke â€™ funny
cyberbullying,Oh yeah ol dropped soap joke original entirely homophobic full yeah locker room full gay guy wanting rape straight guy Yeah
cyberbullying,reading one fanacc much hate got kpop rape joke using word gay kyungsoos gay im sorry tho
cyberbullying,lang JackLilley5 sexist sport woman worst thing whats ever happened sky sport news thatswhatloosewomensfor
cyberbullying,KyraNadiya hoe aint loyal aint httptcoh1UBsVbkGl
cyberbullying,18 Get Hard featurelength prison rape joke 100 minute gay panic Ugly stuff funny Dont bother movies2015
cyberbullying,New rule call female fucking bitch longer talk
cyberbullying,Go ahead call female colleague â€œ bitch â€ see happens Seriously doubt employer going shrug tell colleague toughen deal
cyberbullying,â€œ SueKennedy19 MKR Please let Drasko amp Steve come blow Id put money Steve â€ Naked wrestling deconstructed lemon tart lol
cyberbullying,hope Kat amp Andre choke dck die Even tho dont like apparent model always scored fairly mkr mkr2015
cyberbullying,MarkAFuquaHunt Snitfit Ooooh Thats gon na tick lot feminazi lady
cyberbullying,RT KyleCrilly92 Im sexist remake ghostbusters female cast sound pretty shit lol theyre tidy couldâ€¦
cyberbullying,RT gilly723 Im sexist cant help cringe woman talk football notsexist wheresmytea
cyberbullying,Dear stupid gay oh puhlease Stop telling joke u bring african thought u bring horse rape u one time
cyberbullying,Nancy Binay Skin Colour Puns Gay Filipino Comedians Rape Joke Incurs International Business httpbitlyZsL4gy ç›¸äº’ãƒ•ã‚©ãƒ­ãƒ¼
cyberbullying,ya bitch
cyberbullying,Fun joke rape cancer gay harassment marriage night new low Twitter called educated lot word utter watcher ready record â€™ Surah Qaaf18
cyberbullying,Matthew Bell general secretary Bracton Law Society longer needed Hill Dickinson LLP law firm homophobic racist sexist slur â€œ rape funny â€ â€œ gay marriage illegal â€ â€œ black useless tree ornament â€ httpswwwrawstorycom201803lawstudentjobofferrevokedpostingrpefunnyracistcommentsonline
cyberbullying,â€™ even call female bitch mouth Grandmother â€™ dare allow living relax twitter people
cyberbullying,RT lwilliams0594 Im sexist woman bus driver nearly killed 2 pedestrian space 4 minute sortitout
cyberbullying,AyÃ© nigga make gay joke go say rape joke arent kl long u arent making fun someone el situation
cyberbullying,Eleventh Circuit court made relevant statement think â€œ coworker call female employee â€˜ bitch â€™ word genderderogatory â€ used hostile manner â€œ fing bitch â€ â€™ done equivalent men chose word known legally demean woman
cyberbullying,Indian Tshirt brand apology gay rape joke Gay rape joke go viral India Facebook say httpowly2wplG4
cyberbullying,aware yes Violent gay joke â€™ joke â€™ confession bigotry sold public shock humor Straight people think â€™ time elbow jab know casual homophobia lead rape assaultbattery murder
cyberbullying,OMG guy hacked woman account idiot BarbaUnderFire
cyberbullying,Ive never problem w gay people yet used make homophobic joke use f word learned saying twitter investigation dont allow room growth wasnt excusing rape joke way making rape joke today id done w
cyberbullying,case thumbnail slash trailer doesnt clue dropped soap showergay rape panic joke
cyberbullying,RT ElderAwesomeish ppl call sexist cuz dont want wife ever work want stay home clean raise child â€¦
cyberbullying,RT jonnystallone Call sexist come football idc hate girl put pic hot guy thats team theyre â€¦
cyberbullying,MileyCyrus Miley Cyrus make date rape joke onstage GAY httpiftttRFWqeD
cyberbullying,RT ryanbrimble Im really sexist true say woman driver Thick
cyberbullying,Females dgaf bout guy â€™ consent tell bitch watch call u gay whip
cyberbullying,jansportnyc make â€œ gay rape â€ joke
cyberbullying,make rape joke Harriet Tubman gay joke Malcolm X Obama Bey Jay limit BlackTwitterWelcomeManual
cyberbullying,stan effort asserting equal right girl hope u discern u r used promote unequal right marginalized ejk also woman rape joke amp LGBTQIA priest r gay maybe r intent obviously derogatory
cyberbullying,NatalieTudor Actually Feminist cannibalism great
cyberbullying,hand get sore find another way get job done MKR
cyberbullying,Im sure suburban woman love hearing republican man call female House Member fucking bitch GOPHatesWomen GOPWarOnWomen
cyberbullying,ask youll never know RapperGuyDMV Bruh Im sexist WNBA entertaining
cyberbullying,Retreating character last refuge scoundrel Also rape joke trans joke anti gay joke etc
cyberbullying,FeminaziFront FUCK
cyberbullying,RT stevenbirt4real RampaigerA79 MT89 hope SJWs try take wrestling response fan make GamerGate look likeâ€¦
